connection_id,from_influencer,to_influencer,connection_type,strength,interaction_count,first_seen,last_interaction
46681,4817,4628,reshared,0.82,144,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46682,4557,4549,tagged,0.842,64,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46683,4697,4774,duet,0.572,167,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46684,4920,4959,inspired_by,0.518,100,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46685,4849,4906,follows,0.608,123,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46686,4720,4960,collaborates,0.838,20,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46687,4842,4811,mentioned,0.709,171,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46688,4966,4702,reshared,0.262,77,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46689,4547,4833,tagged,0.706,43,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46690,4635,4670,duet,0.877,2,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46691,4599,5044,inspired_by,0.752,24,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46692,4903,4856,follows,0.89,39,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46693,4560,4714,collaborates,0.884,183,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46694,4770,4981,mentioned,0.9,148,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46695,4832,4932,reshared,0.684,164,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46696,4906,4598,tagged,0.761,126,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46697,5055,5015,duet,0.935,48,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46698,4628,4748,inspired_by,0.434,97,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46699,4842,4850,follows,0.739,119,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46700,4602,4975,collaborates,0.258,114,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46701,4906,4763,mentioned,0.26,115,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46702,4623,4777,reshared,0.815,3,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46703,4661,4928,tagged,0.441,21,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46704,4781,4711,duet,0.734,70,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46705,4847,4573,inspired_by,0.5,122,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46706,5004,4593,follows,0.312,46,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46707,4568,4614,collaborates,0.477,196,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46708,4841,5000,mentioned,0.282,22,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46709,4773,4619,reshared,0.191,65,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46710,4845,4754,tagged,0.747,46,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46711,4574,4923,duet,0.284,159,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46712,4697,5016,inspired_by,0.102,63,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46713,4750,4820,follows,0.705,16,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46714,4898,4718,collaborates,0.248,169,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46715,4764,4845,mentioned,0.949,194,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46716,4634,4865,reshared,0.45,114,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46717,4650,4609,tagged,0.854,117,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46718,4974,4832,duet,0.405,42,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46719,4970,5022,inspired_by,0.571,42,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46720,4990,4758,follows,0.478,88,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46721,4576,4827,collaborates,0.856,122,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46722,4576,5022,mentioned,0.116,12,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46723,4730,4830,reshared,0.369,184,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46724,4876,4797,tagged,0.652,72,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46725,4715,4684,duet,0.229,120,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46726,4850,4990,inspired_by,0.879,180,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46727,4675,4963,follows,0.133,152,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46728,4571,4881,collaborates,0.743,75,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46729,4804,4625,mentioned,0.701,107,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46730,4892,4745,reshared,0.882,38,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46731,5058,5047,tagged,0.418,125,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46732,4630,4628,duet,0.196,148,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46733,4894,4617,inspired_by,0.733,183,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46734,4881,4745,follows,0.393,25,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46735,4648,4723,collaborates,0.711,89,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46736,4983,4629,mentioned,0.847,148,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46737,5054,5003,reshared,0.684,32,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46738,4763,4645,tagged,0.324,175,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46739,4964,4741,duet,0.387,118,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46740,4575,4658,inspired_by,0.408,35,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46742,5010,4773,collaborates,0.795,110,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46743,4962,4822,mentioned,0.124,136,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46744,4924,5009,reshared,0.902,46,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46745,4876,4666,tagged,0.91,95,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46746,4992,5050,duet,0.73,165,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46747,4731,4912,inspired_by,0.635,36,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46748,5056,4617,follows,0.186,160,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46749,4762,4867,collaborates,0.444,147,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46750,4797,5010,mentioned,0.21,187,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46751,5028,4677,reshared,0.504,61,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46752,4953,4677,tagged,0.96,169,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46753,4730,4952,duet,0.517,134,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46754,4756,4565,inspired_by,0.513,48,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46755,4947,4800,follows,0.537,31,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46756,4798,4908,collaborates,0.584,54,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46757,5026,4832,mentioned,0.354,61,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46758,4850,4713,reshared,0.934,128,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46759,4990,4675,tagged,0.431,113,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46760,4722,4753,duet,0.684,25,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46761,4675,4715,inspired_by,0.571,122,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46762,4811,4891,follows,0.882,135,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46763,4894,4818,collaborates,0.914,185,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46764,4981,4830,mentioned,0.556,31,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46765,4792,4685,reshared,0.641,96,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46766,4766,4619,tagged,0.582,51,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46767,4876,4829,duet,0.855,39,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46768,4664,4772,inspired_by,0.867,84,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46769,4828,4646,follows,0.608,57,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46770,4546,4877,collaborates,0.388,186,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46771,4614,4933,mentioned,0.627,87,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46772,4741,5059,reshared,0.875,1,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46773,4896,4732,tagged,0.174,46,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46774,4651,4843,duet,0.529,90,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46775,4676,4683,inspired_by,0.364,110,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46776,4887,4826,follows,0.339,113,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46777,4715,4630,collaborates,0.763,195,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46778,4621,4600,mentioned,0.251,157,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46779,4588,4566,reshared,0.104,75,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46780,4602,4960,tagged,0.532,166,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46781,4989,4598,duet,0.245,53,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46782,4654,5007,inspired_by,0.594,7,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46783,4878,4767,follows,0.712,72,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46784,4585,4886,collaborates,0.502,185,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46785,4710,4924,mentioned,0.748,106,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46786,4927,4933,reshared,0.18,114,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46787,4684,4651,tagged,0.987,185,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46788,4911,4571,duet,0.162,44,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46789,4983,4614,inspired_by,0.893,154,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46790,4558,4888,follows,0.925,166,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46791,4662,4581,collaborates,0.784,72,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46792,4833,4978,mentioned,0.332,75,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46793,4580,4829,reshared,0.965,12,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46794,4753,4801,tagged,0.163,2,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46795,5020,4866,duet,0.789,53,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46796,4688,4829,inspired_by,0.781,42,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46797,4587,4778,follows,0.608,184,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46798,5050,4661,collaborates,0.351,196,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46799,4573,4669,mentioned,0.956,189,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46800,4615,4671,reshared,0.361,195,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46801,4950,5052,tagged,0.562,100,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46802,4716,4773,duet,0.855,74,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46803,4749,4864,inspired_by,0.658,157,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46804,4997,4915,follows,0.632,132,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46805,4621,4799,collaborates,0.954,36,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46806,4993,4562,mentioned,0.197,183,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46807,4970,4684,reshared,0.751,103,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46808,4553,4715,tagged,0.864,69,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46809,5003,4914,duet,0.305,2,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46810,4991,4946,inspired_by,0.965,117,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46811,4741,4767,follows,0.449,58,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46812,4695,4620,collaborates,0.443,146,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46813,5008,4673,mentioned,0.77,152,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46814,4576,4958,reshared,0.165,123,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46815,4835,4610,tagged,0.644,139,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46816,4809,4673,duet,0.361,10,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46817,4828,4589,inspired_by,0.974,117,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46818,4944,4946,follows,0.228,117,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46819,4717,4943,collaborates,0.976,128,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46820,4607,4819,mentioned,0.447,156,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46821,4564,4849,reshared,0.241,164,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46822,4880,4730,tagged,0.75,160,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46823,5018,4943,duet,0.798,15,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46824,4604,4618,inspired_by,0.689,3,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46825,4932,4576,follows,0.655,58,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46826,4765,4670,collaborates,0.221,33,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46827,4757,4795,mentioned,0.841,129,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46828,4942,4743,reshared,0.475,68,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46829,4800,4855,tagged,0.73,111,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46830,4866,4545,duet,0.623,49,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46831,4967,4954,inspired_by,0.954,21,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46832,4704,4765,follows,0.375,179,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46833,4582,4949,collaborates,0.946,171,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46834,4600,5013,mentioned,0.599,128,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46835,4617,5043,reshared,0.643,57,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46836,5007,4898,tagged,0.484,1,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46837,4944,4881,duet,0.372,13,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46838,4557,4679,inspired_by,0.301,10,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46839,4760,4708,follows,0.204,40,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46840,4595,4683,collaborates,0.796,102,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46841,4662,4635,mentioned,0.876,125,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46842,4598,4898,reshared,0.59,85,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46843,4616,4745,tagged,0.134,171,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46844,4652,4964,duet,0.551,107,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46845,4761,4731,inspired_by,0.111,51,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46846,4900,4888,follows,0.432,171,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46847,5005,4728,collaborates,0.254,127,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46848,4830,4990,mentioned,0.693,9,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46849,4556,4551,reshared,0.674,91,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46850,4804,4961,tagged,0.495,141,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46851,4692,4957,duet,0.83,128,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46852,4605,4551,inspired_by,0.306,10,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46853,5053,4606,follows,0.952,171,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46854,4916,4620,collaborates,0.238,26,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46855,4766,4733,mentioned,0.361,162,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46856,5043,4874,reshared,0.246,188,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46857,5041,4769,tagged,0.373,42,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46858,5022,4772,duet,0.963,169,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46859,4880,4835,inspired_by,0.962,136,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46860,4983,4858,follows,0.588,106,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46861,4661,4648,collaborates,0.682,199,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46862,4609,4554,mentioned,0.698,33,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46863,5047,4595,reshared,0.292,36,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46864,4898,4958,tagged,0.378,150,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46865,4857,4797,duet,0.975,157,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46866,4906,4644,inspired_by,0.491,35,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46867,4689,4623,follows,0.287,121,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46868,4560,4911,collaborates,0.649,3,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46869,4719,4698,mentioned,0.559,168,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46870,5020,4933,reshared,0.998,126,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46871,4910,4587,tagged,0.327,123,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46872,4624,4994,duet,0.962,70,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46873,5056,4873,inspired_by,0.723,141,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46874,4766,4773,follows,0.57,34,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46875,4918,4949,collaborates,0.852,137,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46876,4556,4983,mentioned,0.263,85,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46877,4621,4586,reshared,0.793,50,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46878,4574,4757,tagged,0.399,32,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46879,4946,4866,duet,0.659,51,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46880,4674,4623,inspired_by,0.178,150,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46881,4594,4752,follows,0.732,156,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46882,4855,4828,collaborates,0.226,94,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46883,4587,4828,mentioned,0.961,194,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46884,4880,5014,reshared,0.772,81,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46885,4887,4732,tagged,0.543,103,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46886,4752,4701,duet,0.586,158,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46887,4775,4854,inspired_by,0.385,147,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46888,4771,4908,follows,0.596,113,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46889,4930,4604,collaborates,0.787,148,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46890,4774,4900,mentioned,0.399,67,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46891,4796,4860,reshared,0.487,65,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46892,4547,4904,tagged,0.372,31,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46893,4922,4722,duet,0.73,189,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46894,5014,4625,inspired_by,0.946,127,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46895,4958,5008,follows,0.669,114,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46896,4993,4582,collaborates,0.194,82,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46897,4914,4957,mentioned,0.403,150,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46898,4935,4872,reshared,0.841,176,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46899,4627,4928,tagged,0.974,103,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46900,4984,5021,duet,0.13,44,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46901,4670,4558,inspired_by,0.986,108,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46902,4810,4880,follows,0.862,93,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46903,4653,4893,collaborates,0.865,149,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46904,4847,4970,mentioned,0.486,159,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46905,4761,4868,reshared,0.175,137,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46906,4543,4719,tagged,0.406,91,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46907,4741,4761,duet,0.934,39,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46908,4813,4776,inspired_by,0.844,10,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46909,4727,4655,follows,0.308,166,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46910,4995,5028,collaborates,0.919,34,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46911,5004,4807,mentioned,0.309,170,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46912,4694,4686,reshared,0.805,92,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46913,4755,4991,tagged,0.684,59,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46914,4768,4796,duet,0.711,153,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46915,4629,4701,inspired_by,0.993,173,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46916,4546,4681,follows,0.819,147,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46917,4722,4965,collaborates,0.564,87,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46918,4912,4920,mentioned,0.79,94,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46919,4561,4894,reshared,0.525,151,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46920,4695,4607,tagged,0.592,73,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46921,4587,4623,duet,0.395,31,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46922,4627,4816,inspired_by,0.488,86,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46923,4562,4554,follows,0.445,122,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46924,4912,4913,collaborates,0.584,80,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46925,4813,4756,mentioned,0.491,87,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46926,4610,4993,reshared,0.3,79,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46927,4923,4833,tagged,0.476,89,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46928,5003,5016,duet,0.649,160,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46929,4703,4810,inspired_by,0.144,170,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46930,4921,5028,follows,0.328,186,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46931,4986,4623,collaborates,0.565,10,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46932,4663,4634,mentioned,0.743,159,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46933,4934,4619,reshared,0.962,196,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46934,4667,4635,tagged,0.714,142,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46935,4633,4780,duet,0.879,5,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46936,4666,4918,inspired_by,0.915,121,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46937,4678,4717,follows,0.603,72,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46938,4761,4908,collaborates,0.701,155,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46939,4552,4804,mentioned,0.178,152,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46940,4545,4844,reshared,0.783,47,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46941,4756,4701,tagged,0.966,101,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46942,4633,4901,duet,0.663,56,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46943,4685,4718,inspired_by,0.59,86,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46944,4863,5020,follows,0.335,144,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46945,4682,5021,collaborates,0.323,27,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46946,4927,4903,mentioned,0.179,31,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46947,4881,4854,reshared,0.356,79,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46948,4843,4981,tagged,0.688,45,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46949,4975,4862,duet,0.863,167,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46950,4860,4872,inspired_by,0.926,6,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46951,4829,4617,follows,0.266,163,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46952,4669,4597,collaborates,0.266,85,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46953,4629,4774,mentioned,0.585,51,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46954,4811,4595,reshared,0.994,155,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46955,4908,4617,tagged,0.412,191,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46956,4625,4743,duet,0.307,130,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46957,4798,4823,inspired_by,0.481,157,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46958,4674,4695,follows,0.29,38,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46959,5026,4621,collaborates,0.773,50,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46960,4864,4551,mentioned,0.39,191,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46961,4921,4598,reshared,0.593,100,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46962,4634,4588,tagged,0.168,65,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46963,4791,4982,duet,0.161,1,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
46964,4719,4899,inspired_by,0.24,153,2026-05-27T11:26:25Z,2026-05-27T11:26:25Z
