mention_id,post_id,product_id,confidence_score,mention_type,created_at
24743,47669,1543,0.702,inferred,2026-05-27T11:26:11Z
24744,47670,1554,0.992,direct,2026-05-27T11:26:11Z
24745,47671,1561,0.926,semantic,2026-05-27T11:26:11Z
24746,47672,1551,0.984,hashtag,2026-05-27T11:26:11Z
24747,47673,1550,0.81,visual,2026-05-27T11:26:11Z
24748,47674,1551,0.743,inferred,2026-05-27T11:26:11Z
24749,47677,1562,0.928,hashtag,2026-05-27T11:26:11Z
24750,47678,1558,0.834,visual,2026-05-27T11:26:11Z
24751,47679,1542,0.838,inferred,2026-05-27T11:26:11Z
24752,47680,1567,0.994,direct,2026-05-27T11:26:11Z
24753,47681,1552,0.89,semantic,2026-05-27T11:26:11Z
24754,47682,1566,0.827,hashtag,2026-05-27T11:26:11Z
24755,47683,1565,0.892,visual,2026-05-27T11:26:11Z
24756,47684,1564,0.897,inferred,2026-05-27T11:26:11Z
24757,47685,1571,0.913,direct,2026-05-27T11:26:11Z
24758,47686,1572,0.884,semantic,2026-05-27T11:26:11Z
24759,47687,1542,0.989,hashtag,2026-05-27T11:26:11Z
24760,47688,1569,0.946,visual,2026-05-27T11:26:11Z
24761,47691,1563,0.956,semantic,2026-05-27T11:26:11Z
24762,47694,1548,0.893,inferred,2026-05-27T11:26:11Z
24763,47696,1555,0.964,semantic,2026-05-27T11:26:11Z
24764,47697,1560,0.79,hashtag,2026-05-27T11:26:11Z
24765,47698,1542,0.715,visual,2026-05-27T11:26:11Z
24766,47699,1568,0.916,inferred,2026-05-27T11:26:11Z
24767,47700,1556,0.866,direct,2026-05-27T11:26:11Z
24768,47701,1543,0.967,semantic,2026-05-27T11:26:11Z
24769,47702,1550,0.842,hashtag,2026-05-27T11:26:11Z
24770,47703,1553,0.801,visual,2026-05-27T11:26:11Z
24771,47705,1561,0.863,direct,2026-05-27T11:26:11Z
24772,47706,1543,0.82,semantic,2026-05-27T11:26:11Z
24773,47707,1549,0.822,hashtag,2026-05-27T11:26:11Z
24774,47708,1571,0.766,visual,2026-05-27T11:26:11Z
24775,47709,1548,0.73,inferred,2026-05-27T11:26:11Z
24776,47710,1566,0.753,direct,2026-05-27T11:26:11Z
24777,47711,1541,0.766,semantic,2026-05-27T11:26:11Z
24778,47714,1544,0.964,inferred,2026-05-27T11:26:11Z
24779,47715,1554,0.817,direct,2026-05-27T11:26:11Z
24780,47716,1550,0.854,semantic,2026-05-27T11:26:11Z
24781,47717,1564,0.803,hashtag,2026-05-27T11:26:11Z
24782,47718,1566,0.735,visual,2026-05-27T11:26:11Z
24783,47720,1543,0.736,direct,2026-05-27T11:26:11Z
24784,47723,1563,0.747,visual,2026-05-27T11:26:11Z
24785,47724,1558,0.792,inferred,2026-05-27T11:26:11Z
24786,47725,1553,0.77,direct,2026-05-27T11:26:11Z
24787,47726,1571,0.97,semantic,2026-05-27T11:26:11Z
24788,47728,1557,0.777,visual,2026-05-27T11:26:11Z
24789,47729,1554,0.996,inferred,2026-05-27T11:26:11Z
24790,47731,1570,0.987,semantic,2026-05-27T11:26:11Z
24791,47732,1556,0.963,hashtag,2026-05-27T11:26:11Z
24792,47733,1559,0.757,visual,2026-05-27T11:26:11Z
24793,47734,1564,0.962,inferred,2026-05-27T11:26:11Z
24794,47736,1549,0.704,semantic,2026-05-27T11:26:11Z
24795,47738,1555,0.942,visual,2026-05-27T11:26:11Z
24796,47740,1556,0.708,direct,2026-05-27T11:26:11Z
24797,47742,1543,0.787,hashtag,2026-05-27T11:26:11Z
24798,47744,1545,0.759,inferred,2026-05-27T11:26:11Z
24799,47745,1569,0.717,direct,2026-05-27T11:26:11Z
24800,47747,1565,0.919,hashtag,2026-05-27T11:26:11Z
24801,47749,1555,0.707,inferred,2026-05-27T11:26:11Z
24802,47750,1554,0.942,direct,2026-05-27T11:26:11Z
24803,47752,1548,0.98,hashtag,2026-05-27T11:26:11Z
24804,47753,1564,0.77,visual,2026-05-27T11:26:11Z
24805,47757,1563,0.962,hashtag,2026-05-27T11:26:11Z
24806,47758,1543,0.856,visual,2026-05-27T11:26:11Z
24807,47759,1552,0.778,inferred,2026-05-27T11:26:11Z
24808,47761,1553,0.822,semantic,2026-05-27T11:26:11Z
24809,47762,1543,0.99,hashtag,2026-05-27T11:26:11Z
24810,47763,1554,0.842,visual,2026-05-27T11:26:11Z
24811,47764,1544,0.936,inferred,2026-05-27T11:26:11Z
24812,47765,1558,0.788,direct,2026-05-27T11:26:11Z
24813,47766,1548,0.9,semantic,2026-05-27T11:26:11Z
24814,47769,1568,0.845,inferred,2026-05-27T11:26:11Z
24815,47770,1546,0.941,direct,2026-05-27T11:26:11Z
24816,47771,1542,0.739,semantic,2026-05-27T11:26:11Z
24817,47772,1542,0.747,hashtag,2026-05-27T11:26:11Z
24818,47774,1545,0.851,inferred,2026-05-27T11:26:11Z
24819,47775,1555,0.748,direct,2026-05-27T11:26:11Z
24820,47777,1551,0.758,hashtag,2026-05-27T11:26:11Z
24821,47779,1571,0.831,inferred,2026-05-27T11:26:11Z
24822,47780,1543,0.931,direct,2026-05-27T11:26:11Z
24823,47782,1562,0.835,hashtag,2026-05-27T11:26:11Z
24824,47783,1566,0.963,visual,2026-05-27T11:26:11Z
24825,47784,1571,0.862,inferred,2026-05-27T11:26:11Z
24826,47785,1560,0.749,direct,2026-05-27T11:26:11Z
24827,47787,1570,0.79,hashtag,2026-05-27T11:26:11Z
24828,47788,1548,0.764,visual,2026-05-27T11:26:11Z
24829,47789,1557,0.833,inferred,2026-05-27T11:26:11Z
24830,47790,1553,0.764,direct,2026-05-27T11:26:11Z
24831,47791,1562,0.737,semantic,2026-05-27T11:26:11Z
24832,47792,1547,0.901,hashtag,2026-05-27T11:26:11Z
24833,47793,1571,0.893,visual,2026-05-27T11:26:11Z
24834,47794,1554,0.771,inferred,2026-05-27T11:26:11Z
24835,47795,1546,0.723,direct,2026-05-27T11:26:11Z
24836,47796,1557,0.878,semantic,2026-05-27T11:26:11Z
24837,47798,1561,0.727,visual,2026-05-27T11:26:11Z
24838,47802,1561,0.851,hashtag,2026-05-27T11:26:11Z
24839,47803,1567,0.811,visual,2026-05-27T11:26:11Z
24840,47804,1567,0.97,inferred,2026-05-27T11:26:11Z
24841,47806,1554,0.914,semantic,2026-05-27T11:26:11Z
24842,47808,1547,0.775,visual,2026-05-27T11:26:11Z
24843,47809,1566,0.831,inferred,2026-05-27T11:26:11Z
24844,47810,1565,0.767,direct,2026-05-27T11:26:11Z
24845,47811,1551,0.837,semantic,2026-05-27T11:26:11Z
24846,47812,1564,0.989,hashtag,2026-05-27T11:26:11Z
24847,47814,1571,0.711,inferred,2026-05-27T11:26:11Z
24848,47815,1554,0.918,direct,2026-05-27T11:26:11Z
24849,47816,1568,0.927,semantic,2026-05-27T11:26:11Z
24850,47817,1565,0.922,hashtag,2026-05-27T11:26:11Z
24851,47818,1570,0.714,visual,2026-05-27T11:26:11Z
24852,47819,1555,0.862,inferred,2026-05-27T11:26:11Z
24853,47820,1559,0.907,direct,2026-05-27T11:26:11Z
24854,47821,1552,0.906,semantic,2026-05-27T11:26:11Z
24855,47822,1550,0.937,hashtag,2026-05-27T11:26:11Z
24856,47824,1545,0.81,inferred,2026-05-27T11:26:11Z
24857,47830,1571,0.704,direct,2026-05-27T11:26:11Z
24858,47831,1555,0.829,semantic,2026-05-27T11:26:11Z
24859,47833,1541,0.808,visual,2026-05-27T11:26:11Z
24860,47834,1542,0.85,inferred,2026-05-27T11:26:11Z
24861,47839,1548,0.706,inferred,2026-05-27T11:26:11Z
24862,47841,1542,0.773,semantic,2026-05-27T11:26:11Z
24863,47843,1565,0.832,visual,2026-05-27T11:26:11Z
24864,47844,1554,0.925,inferred,2026-05-27T11:26:11Z
24865,47845,1569,0.818,direct,2026-05-27T11:26:11Z
24866,47847,1567,0.865,hashtag,2026-05-27T11:26:11Z
24867,47848,1547,0.893,visual,2026-05-27T11:26:11Z
24868,47849,1541,0.822,inferred,2026-05-27T11:26:11Z
24869,47850,1562,0.908,direct,2026-05-27T11:26:11Z
24870,47853,1571,0.974,visual,2026-05-27T11:26:11Z
24871,47854,1545,0.737,inferred,2026-05-27T11:26:11Z
24872,47855,1559,0.719,direct,2026-05-27T11:26:11Z
24873,47856,1549,0.755,semantic,2026-05-27T11:26:11Z
24874,47857,1566,0.908,hashtag,2026-05-27T11:26:11Z
24875,47860,1557,0.756,direct,2026-05-27T11:26:11Z
24876,47861,1543,0.757,semantic,2026-05-27T11:26:11Z
24877,47862,1564,0.937,hashtag,2026-05-27T11:26:11Z
24878,47863,1553,0.93,visual,2026-05-27T11:26:11Z
24879,47865,1564,0.927,direct,2026-05-27T11:26:11Z
24880,47868,1559,0.743,visual,2026-05-27T11:26:11Z
24881,47870,1571,0.915,direct,2026-05-27T11:26:11Z
24882,47871,1543,0.728,semantic,2026-05-27T11:26:11Z
24883,47872,1556,0.862,hashtag,2026-05-27T11:26:11Z
24884,47873,1564,0.901,visual,2026-05-27T11:26:11Z
24885,47874,1567,0.827,inferred,2026-05-27T11:26:11Z
24886,47878,1570,0.727,visual,2026-05-27T11:26:11Z
24887,47879,1553,0.712,inferred,2026-05-27T11:26:11Z
24888,47880,1568,0.803,direct,2026-05-27T11:26:11Z
24889,47881,1541,0.858,semantic,2026-05-27T11:26:11Z
24890,47882,1553,0.743,hashtag,2026-05-27T11:26:11Z
24891,47885,1553,0.919,direct,2026-05-27T11:26:11Z
24892,47886,1548,0.963,semantic,2026-05-27T11:26:11Z
24893,47887,1557,0.878,hashtag,2026-05-27T11:26:11Z
24894,47888,1572,0.891,visual,2026-05-27T11:26:11Z
24895,47889,1557,0.764,inferred,2026-05-27T11:26:11Z
24896,47891,1558,0.718,semantic,2026-05-27T11:26:11Z
24897,47893,1565,0.93,visual,2026-05-27T11:26:11Z
24898,47895,1555,0.829,direct,2026-05-27T11:26:11Z
24899,47896,1548,0.975,semantic,2026-05-27T11:26:11Z
24900,47897,1552,0.813,hashtag,2026-05-27T11:26:11Z
24901,47899,1542,0.785,inferred,2026-05-27T11:26:11Z
24902,47902,1558,0.909,hashtag,2026-05-27T11:26:11Z
24903,47906,1560,0.829,semantic,2026-05-27T11:26:11Z
24904,47907,1565,0.911,hashtag,2026-05-27T11:26:11Z
24905,47908,1547,0.762,visual,2026-05-27T11:26:11Z
24906,47910,1572,0.986,direct,2026-05-27T11:26:11Z
24907,47912,1565,0.885,hashtag,2026-05-27T11:26:11Z
24908,47913,1565,0.917,visual,2026-05-27T11:26:11Z
24909,47915,1572,0.814,direct,2026-05-27T11:26:11Z
24910,47916,1541,0.951,semantic,2026-05-27T11:26:11Z
24911,47917,1571,0.943,hashtag,2026-05-27T11:26:11Z
24912,47918,1555,0.98,visual,2026-05-27T11:26:11Z
24913,47920,1543,0.807,direct,2026-05-27T11:26:11Z
24914,47921,1549,0.995,semantic,2026-05-27T11:26:11Z
24915,47922,1552,0.757,hashtag,2026-05-27T11:26:11Z
24916,47924,1564,0.833,inferred,2026-05-27T11:26:11Z
24917,47925,1560,0.919,direct,2026-05-27T11:26:11Z
24918,47928,1542,0.942,visual,2026-05-27T11:26:11Z
24919,47931,1558,0.991,semantic,2026-05-27T11:26:11Z
24920,47933,1572,0.995,visual,2026-05-27T11:26:11Z
24921,47934,1567,0.732,inferred,2026-05-27T11:26:11Z
24922,47935,1567,0.978,direct,2026-05-27T11:26:11Z
24923,47937,1551,0.77,hashtag,2026-05-27T11:26:11Z
24924,47938,1564,0.879,visual,2026-05-27T11:26:11Z
24925,47939,1566,0.843,inferred,2026-05-27T11:26:11Z
24926,47940,1542,0.954,direct,2026-05-27T11:26:11Z
24927,47941,1547,0.957,semantic,2026-05-27T11:26:11Z
24928,47943,1557,0.931,visual,2026-05-27T11:26:11Z
24929,47944,1561,0.742,inferred,2026-05-27T11:26:11Z
24930,47945,1545,0.741,direct,2026-05-27T11:26:11Z
24931,47946,1565,0.836,semantic,2026-05-27T11:26:11Z
24932,47947,1542,0.919,hashtag,2026-05-27T11:26:11Z
24933,47948,1550,0.827,visual,2026-05-27T11:26:11Z
24934,47949,1567,0.789,inferred,2026-05-27T11:26:11Z
24935,47951,1551,0.704,semantic,2026-05-27T11:26:11Z
24936,47952,1556,0.978,hashtag,2026-05-27T11:26:11Z
24937,47953,1557,0.801,visual,2026-05-27T11:26:11Z
24938,47956,1545,0.746,semantic,2026-05-27T11:26:11Z
24939,47957,1557,0.872,hashtag,2026-05-27T11:26:11Z
24940,47958,1546,0.84,visual,2026-05-27T11:26:11Z
24941,47959,1564,0.727,inferred,2026-05-27T11:26:11Z
24942,47960,1559,0.832,direct,2026-05-27T11:26:11Z
24943,47963,1560,0.819,visual,2026-05-27T11:26:11Z
24944,47964,1560,0.803,inferred,2026-05-27T11:26:11Z
24945,47965,1562,0.707,direct,2026-05-27T11:26:11Z
24946,47966,1551,0.909,semantic,2026-05-27T11:26:11Z
24947,47967,1557,0.888,hashtag,2026-05-27T11:26:11Z
24948,47969,1552,0.75,inferred,2026-05-27T11:26:11Z
24949,47971,1565,0.752,semantic,2026-05-27T11:26:11Z
24950,47972,1549,0.866,hashtag,2026-05-27T11:26:11Z
24951,47973,1563,0.765,visual,2026-05-27T11:26:11Z
24952,47975,1552,0.947,direct,2026-05-27T11:26:11Z
24953,47976,1551,0.927,semantic,2026-05-27T11:26:11Z
24954,47977,1564,0.746,hashtag,2026-05-27T11:26:11Z
24955,47978,1567,0.827,visual,2026-05-27T11:26:11Z
24956,47980,1564,0.924,direct,2026-05-27T11:26:11Z
24957,47982,1556,0.952,hashtag,2026-05-27T11:26:11Z
24958,47984,1543,0.78,inferred,2026-05-27T11:26:11Z
24959,47985,1544,0.787,direct,2026-05-27T11:26:11Z
24960,47986,1548,0.91,semantic,2026-05-27T11:26:11Z
24961,47987,1555,0.925,hashtag,2026-05-27T11:26:11Z
24962,47988,1544,0.919,visual,2026-05-27T11:26:11Z
24963,47989,1555,0.864,inferred,2026-05-27T11:26:11Z
24964,47990,1560,0.986,direct,2026-05-27T11:26:11Z
24965,47991,1554,0.773,semantic,2026-05-27T11:26:11Z
24966,47992,1560,0.995,hashtag,2026-05-27T11:26:11Z
24967,47993,1562,0.722,visual,2026-05-27T11:26:11Z
24968,47995,1554,0.863,direct,2026-05-27T11:26:11Z
24969,47996,1550,0.891,semantic,2026-05-27T11:26:11Z
24970,47997,1545,0.833,hashtag,2026-05-27T11:26:11Z
24971,47998,1558,0.939,visual,2026-05-27T11:26:11Z
24972,47999,1565,0.76,inferred,2026-05-27T11:26:11Z
24973,48000,1569,0.905,direct,2026-05-27T11:26:11Z
24974,48001,1544,0.917,semantic,2026-05-27T11:26:11Z
24975,48002,1572,0.774,hashtag,2026-05-27T11:26:11Z
24976,48003,1549,0.946,visual,2026-05-27T11:26:11Z
24977,48004,1552,0.881,inferred,2026-05-27T11:26:11Z
24978,48005,1553,0.903,direct,2026-05-27T11:26:11Z
24979,48007,1559,0.823,hashtag,2026-05-27T11:26:11Z
24980,48008,1571,0.716,visual,2026-05-27T11:26:11Z
24981,48011,1560,0.811,semantic,2026-05-27T11:26:11Z
24982,48013,1547,0.746,visual,2026-05-27T11:26:11Z
24983,48016,1543,0.862,semantic,2026-05-27T11:26:11Z
24984,48017,1546,0.813,hashtag,2026-05-27T11:26:11Z
24985,48019,1551,0.887,inferred,2026-05-27T11:26:11Z
24986,48020,1541,0.793,direct,2026-05-27T11:26:11Z
24987,48022,1562,0.82,hashtag,2026-05-27T11:26:11Z
24988,48023,1569,0.953,visual,2026-05-27T11:26:11Z
24989,48024,1568,0.716,inferred,2026-05-27T11:26:11Z
24990,48025,1544,0.994,direct,2026-05-27T11:26:11Z
24991,48026,1547,0.871,semantic,2026-05-27T11:26:11Z
24992,48028,1571,0.931,visual,2026-05-27T11:26:11Z
24993,48029,1546,0.849,inferred,2026-05-27T11:26:11Z
24994,48030,1567,0.716,direct,2026-05-27T11:26:11Z
24995,48033,1572,0.776,visual,2026-05-27T11:26:11Z
24996,48034,1550,0.96,inferred,2026-05-27T11:26:11Z
24997,48036,1544,0.877,semantic,2026-05-27T11:26:11Z
24998,48038,1570,0.755,visual,2026-05-27T11:26:11Z
24999,48039,1546,0.992,inferred,2026-05-27T11:26:11Z
25000,48040,1571,0.996,direct,2026-05-27T11:26:11Z
25001,48041,1548,0.71,semantic,2026-05-27T11:26:11Z
25002,48042,1543,0.728,hashtag,2026-05-27T11:26:11Z
25003,48045,1569,0.929,direct,2026-05-27T11:26:11Z
25004,48047,1558,0.863,hashtag,2026-05-27T11:26:11Z
25005,48048,1564,0.86,visual,2026-05-27T11:26:11Z
25006,48049,1560,0.799,inferred,2026-05-27T11:26:11Z
25007,48050,1544,0.962,direct,2026-05-27T11:26:11Z
25008,48051,1561,0.884,semantic,2026-05-27T11:26:11Z
25009,48052,1564,0.713,hashtag,2026-05-27T11:26:11Z
25010,48055,1572,0.871,direct,2026-05-27T11:26:11Z
25011,48056,1568,0.869,semantic,2026-05-27T11:26:11Z
25012,48057,1561,0.852,hashtag,2026-05-27T11:26:11Z
25013,48059,1550,0.909,inferred,2026-05-27T11:26:11Z
25014,48060,1548,0.735,direct,2026-05-27T11:26:11Z
25015,48061,1570,0.994,semantic,2026-05-27T11:26:11Z
25016,48062,1563,0.816,hashtag,2026-05-27T11:26:11Z
25017,48063,1564,0.847,visual,2026-05-27T11:26:11Z
25018,48064,1565,0.93,inferred,2026-05-27T11:26:11Z
25019,48065,1542,0.738,direct,2026-05-27T11:26:11Z
25020,48066,1543,0.823,semantic,2026-05-27T11:26:11Z
25021,48067,1563,0.911,hashtag,2026-05-27T11:26:11Z
25022,48068,1542,0.784,visual,2026-05-27T11:26:11Z
25023,48069,1563,0.935,inferred,2026-05-27T11:26:11Z
25024,48070,1550,0.893,direct,2026-05-27T11:26:11Z
25025,48071,1553,0.862,semantic,2026-05-27T11:26:11Z
25026,48073,1552,0.774,visual,2026-05-27T11:26:11Z
25027,48074,1545,0.916,inferred,2026-05-27T11:26:11Z
25028,48075,1557,0.898,direct,2026-05-27T11:26:11Z
25029,48076,1556,0.867,semantic,2026-05-27T11:26:11Z
25030,48078,1560,0.976,visual,2026-05-27T11:26:11Z
25031,48079,1553,0.738,inferred,2026-05-27T11:26:11Z
25032,48080,1552,0.802,direct,2026-05-27T11:26:11Z
25033,48081,1564,0.751,semantic,2026-05-27T11:26:11Z
25034,48082,1557,0.935,hashtag,2026-05-27T11:26:11Z
25035,48084,1555,0.743,inferred,2026-05-27T11:26:11Z
25036,48085,1558,0.71,direct,2026-05-27T11:26:11Z
25037,48086,1548,0.973,semantic,2026-05-27T11:26:11Z
25038,48087,1567,0.726,hashtag,2026-05-27T11:26:11Z
25039,48088,1572,0.774,visual,2026-05-27T11:26:11Z
25040,48089,1542,0.787,inferred,2026-05-27T11:26:11Z
25041,48091,1559,0.984,semantic,2026-05-27T11:26:11Z
25042,48094,1570,0.732,inferred,2026-05-27T11:26:11Z
25043,48095,1563,0.931,direct,2026-05-27T11:26:11Z
25044,48096,1565,0.89,semantic,2026-05-27T11:26:11Z
25045,48097,1543,0.984,hashtag,2026-05-27T11:26:11Z
25046,48098,1542,0.868,visual,2026-05-27T11:26:11Z
25047,48100,1563,0.953,direct,2026-05-27T11:26:11Z
25048,48101,1552,0.796,semantic,2026-05-27T11:26:11Z
25049,48102,1550,0.872,hashtag,2026-05-27T11:26:11Z
25050,48103,1559,0.71,visual,2026-05-27T11:26:11Z
25051,48105,1543,0.887,direct,2026-05-27T11:26:11Z
25052,48106,1572,0.855,semantic,2026-05-27T11:26:11Z
25053,48108,1554,0.945,visual,2026-05-27T11:26:11Z
25054,48110,1571,0.764,direct,2026-05-27T11:26:11Z
25055,48113,1569,0.902,visual,2026-05-27T11:26:11Z
25056,48114,1548,0.929,inferred,2026-05-27T11:26:11Z
25057,48116,1563,0.973,semantic,2026-05-27T11:26:11Z
25058,48117,1566,0.815,hashtag,2026-05-27T11:26:11Z
25059,48119,1550,0.918,inferred,2026-05-27T11:26:11Z
25060,48120,1548,0.743,direct,2026-05-27T11:26:11Z
25061,48121,1552,0.761,semantic,2026-05-27T11:26:11Z
25062,48122,1548,0.867,hashtag,2026-05-27T11:26:11Z
25063,48123,1555,0.824,visual,2026-05-27T11:26:11Z
25064,48124,1555,0.882,inferred,2026-05-27T11:26:11Z
25065,48125,1570,0.908,direct,2026-05-27T11:26:11Z
25066,48127,1549,0.783,hashtag,2026-05-27T11:26:11Z
25067,48128,1554,0.958,visual,2026-05-27T11:26:11Z
25068,48129,1558,0.902,inferred,2026-05-27T11:26:11Z
25069,48130,1569,0.941,direct,2026-05-27T11:26:11Z
25070,48132,1553,0.701,hashtag,2026-05-27T11:26:11Z
25071,48134,1560,0.892,inferred,2026-05-27T11:26:11Z
25072,48135,1563,0.713,direct,2026-05-27T11:26:11Z
25073,48136,1561,0.722,semantic,2026-05-27T11:26:11Z
25074,48137,1549,0.92,hashtag,2026-05-27T11:26:11Z
25075,48139,1556,0.794,inferred,2026-05-27T11:26:11Z
25076,48141,1548,0.776,semantic,2026-05-27T11:26:11Z
25077,48142,1542,0.757,hashtag,2026-05-27T11:26:11Z
25078,48146,1556,0.82,semantic,2026-05-27T11:26:11Z
25079,48147,1545,0.941,hashtag,2026-05-27T11:26:11Z
25080,48148,1559,0.95,visual,2026-05-27T11:26:11Z
25081,48150,1566,0.925,direct,2026-05-27T11:26:11Z
25082,48151,1546,0.965,semantic,2026-05-27T11:26:11Z
25083,48153,1550,0.799,visual,2026-05-27T11:26:11Z
25084,48154,1552,0.879,inferred,2026-05-27T11:26:11Z
25085,48155,1562,0.986,direct,2026-05-27T11:26:11Z
25086,48156,1565,0.731,semantic,2026-05-27T11:26:11Z
25087,48158,1546,0.839,visual,2026-05-27T11:26:11Z
25088,48160,1569,0.772,direct,2026-05-27T11:26:11Z
25089,48161,1571,0.887,semantic,2026-05-27T11:26:11Z
25090,48162,1556,0.789,hashtag,2026-05-27T11:26:11Z
25091,48164,1551,0.956,inferred,2026-05-27T11:26:11Z
25092,48165,1563,0.851,direct,2026-05-27T11:26:11Z
25093,48166,1550,0.908,semantic,2026-05-27T11:26:11Z
25094,48167,1546,0.721,hashtag,2026-05-27T11:26:11Z
25095,48168,1572,0.798,visual,2026-05-27T11:26:11Z
25096,48169,1541,0.959,inferred,2026-05-27T11:26:11Z
25097,48171,1543,0.82,semantic,2026-05-27T11:26:11Z
25098,48174,1550,0.999,inferred,2026-05-27T11:26:11Z
25099,48175,1569,0.991,direct,2026-05-27T11:26:11Z
25100,48176,1562,0.948,semantic,2026-05-27T11:26:11Z
25101,48178,1568,0.703,visual,2026-05-27T11:26:11Z
25102,48180,1571,0.922,direct,2026-05-27T11:26:11Z
25103,48181,1560,0.807,semantic,2026-05-27T11:26:11Z
25104,48182,1558,0.991,hashtag,2026-05-27T11:26:11Z
25105,48183,1547,0.75,visual,2026-05-27T11:26:11Z
25106,48187,1560,0.881,hashtag,2026-05-27T11:26:11Z
25107,48189,1553,0.775,inferred,2026-05-27T11:26:11Z
25108,48191,1570,0.894,semantic,2026-05-27T11:26:11Z
25109,48192,1556,0.785,hashtag,2026-05-27T11:26:11Z
25110,48193,1542,0.873,visual,2026-05-27T11:26:11Z
25111,48194,1547,0.805,inferred,2026-05-27T11:26:11Z
25112,48196,1559,0.771,semantic,2026-05-27T11:26:11Z
25113,48197,1562,0.922,hashtag,2026-05-27T11:26:11Z
25114,48198,1549,0.948,visual,2026-05-27T11:26:11Z
25115,48202,1554,0.979,hashtag,2026-05-27T11:26:11Z
25116,48204,1557,0.855,inferred,2026-05-27T11:26:11Z
25117,48205,1543,0.944,direct,2026-05-27T11:26:11Z
25118,48206,1557,0.819,semantic,2026-05-27T11:26:11Z
25119,48207,1564,0.754,hashtag,2026-05-27T11:26:11Z
25120,48210,1552,0.963,direct,2026-05-27T11:26:11Z
25121,48212,1564,0.835,hashtag,2026-05-27T11:26:11Z
25122,48213,1567,0.733,visual,2026-05-27T11:26:11Z
25123,48214,1558,0.759,inferred,2026-05-27T11:26:11Z
25124,48215,1569,0.913,direct,2026-05-27T11:26:11Z
25125,48217,1561,0.962,hashtag,2026-05-27T11:26:11Z
25126,48219,1561,0.989,inferred,2026-05-27T11:26:11Z
25127,48220,1568,0.95,direct,2026-05-27T11:26:11Z
25128,48221,1551,0.758,semantic,2026-05-27T11:26:11Z
25129,48222,1541,0.873,hashtag,2026-05-27T11:26:11Z
25130,48223,1544,0.713,visual,2026-05-27T11:26:11Z
25131,48225,1559,0.747,direct,2026-05-27T11:26:11Z
25132,48226,1559,0.922,semantic,2026-05-27T11:26:11Z
25133,48227,1547,0.831,hashtag,2026-05-27T11:26:11Z
25134,48228,1553,0.721,visual,2026-05-27T11:26:11Z
25135,48229,1548,0.832,inferred,2026-05-27T11:26:11Z
25136,48230,1571,0.873,direct,2026-05-27T11:26:11Z
25137,48231,1572,0.908,semantic,2026-05-27T11:26:11Z
25138,48232,1552,0.76,hashtag,2026-05-27T11:26:11Z
25139,48234,1563,0.841,inferred,2026-05-27T11:26:11Z
25140,48235,1564,0.855,direct,2026-05-27T11:26:11Z
25141,48236,1562,0.816,semantic,2026-05-27T11:26:11Z
25142,48237,1567,0.822,hashtag,2026-05-27T11:26:11Z
25143,48238,1567,0.915,visual,2026-05-27T11:26:11Z
25144,48239,1545,0.948,inferred,2026-05-27T11:26:11Z
25145,48241,1546,0.919,semantic,2026-05-27T11:26:11Z
25146,48244,1556,0.7,inferred,2026-05-27T11:26:11Z
25147,48247,1557,0.813,hashtag,2026-05-27T11:26:11Z
25148,48248,1543,0.922,visual,2026-05-27T11:26:11Z
25149,48249,1550,0.951,inferred,2026-05-27T11:26:11Z
25150,48250,1562,0.949,direct,2026-05-27T11:26:11Z
25151,48251,1558,0.838,semantic,2026-05-27T11:26:11Z
25152,48253,1562,0.944,visual,2026-05-27T11:26:11Z
25153,48254,1553,0.963,inferred,2026-05-27T11:26:11Z
25154,48255,1557,0.944,direct,2026-05-27T11:26:11Z
25155,48256,1546,0.942,semantic,2026-05-27T11:26:11Z
25156,48257,1572,0.706,hashtag,2026-05-27T11:26:11Z
25157,48259,1561,0.767,inferred,2026-05-27T11:26:11Z
25158,48260,1561,0.775,direct,2026-05-27T11:26:11Z
25159,48261,1571,0.7,semantic,2026-05-27T11:26:11Z
25160,48262,1570,0.933,hashtag,2026-05-27T11:26:11Z
25161,48263,1541,0.985,visual,2026-05-27T11:26:11Z
25162,48264,1557,0.753,inferred,2026-05-27T11:26:11Z
25163,48265,1544,0.936,direct,2026-05-27T11:26:11Z
25164,48266,1544,0.751,semantic,2026-05-27T11:26:11Z
25165,48267,1571,0.905,hashtag,2026-05-27T11:26:11Z
25166,48268,1566,0.856,visual,2026-05-27T11:26:11Z
25167,48269,1546,0.968,inferred,2026-05-27T11:26:11Z
25168,48271,1570,0.725,semantic,2026-05-27T11:26:11Z
25169,48274,1562,0.738,inferred,2026-05-27T11:26:11Z
25170,48277,1571,0.711,hashtag,2026-05-27T11:26:11Z
